node_id,growth_stage,terrace_elevation,slope_degree,bund_height_m,weather_forecast,moisture_pct,acoustic_velocity,ec_ds_m,temperature_c,humidity_pct,ml_label
T2-05772,panicle_initiation,2,14.0,0.5,cloudy,5.09,1567.33,0.71,30.15,75.18,1
T2-05773,heading,2,14.0,0.5,heavy_rain,37.31,1549.59,1.03,40.42,21.01,1
T2-05774,tillering,2,14.0,0.5,cloudy,3.74,1502.03,1.17,19.7,78.51,0
T1-05775,maturity,1,12.5,0.45,heavy_rain,9.88,1557.69,1.32,28.48,64.12,0
T1-05776,panicle_initiation,1,12.5,0.45,heavy_rain,46.72,1546.32,0.16,25.4,92.16,2
T2-05777,seedling,2,14.0,0.5,sunny,29.25,1528.29,1.9,21.16,90.71,0
T3-05778,maturity,3,15.5,0.65,sunny,9.96,1536.5,1.54,25.2,76.5,0
T2-05779,grain_filling,2,14.0,0.5,cloudy,23.78,1547.37,1.53,22.66,87.18,0
T1-05780,seedling,1,12.5,0.45,sunny,31.18,1520.94,0.51,20.59,65.43,0
T3-05781,seedling,3,15.5,0.65,sunny,30.63,1533.0,1.22,23.69,80.2,0
T1-05782,tillering,1,12.5,0.45,sunny,5.03,1551.5,0.83,32.35,83.77,1
T2-05783,panicle_initiation,2,14.0,0.5,heavy_rain,22.43,1509.4,1.45,22.1,86.52,0
T3-05784,tillering,3,15.5,0.65,cloudy,1.51,1559.42,0.52,32.11,51.02,1
T2-05785,grain_filling,2,14.0,0.5,cloudy,5.35,1550.22,1.93,27.43,59.76,1
T2-05786,grain_filling,2,14.0,0.5,heavy_rain,50.36,1541.73,0.27,25.72,68.02,2
T2-05787,seedling,2,14.0,0.5,cloudy,34.03,1526.63,1.18,19.33,57.98,0
T2-05788,tillering,2,14.0,0.5,cloudy,4.61,1547.95,0.67,28.05,56.88,1
T1-05789,maturity,1,12.5,0.45,heavy_rain,9.76,1541.79,1.49,31.52,70.67,0
T2-05790,maturity,2,14.0,0.5,heavy_rain,9.87,1534.63,1.36,23.06,56.72,0
T1-05791,grain_filling,1,12.5,0.45,heavy_rain,18.55,1549.93,1.75,29.72,79.59,0
T2-05792,panicle_initiation,2,14.0,0.5,cloudy,21.0,1533.86,1.79,33.98,50.07,0
T2-05793,panicle_initiation,2,14.0,0.5,sunny,22.6,1544.03,1.38,28.27,90.14,0
T1-05794,maturity,1,12.5,0.45,heavy_rain,13.15,1539.3,1.57,28.17,58.97,0
T2-05795,seedling,2,14.0,0.5,cloudy,2.46,1549.42,1.14,18.86,56.1,1
T3-05796,grain_filling,3,15.5,0.65,sunny,8.84,1554.05,1.05,29.71,35.33,1
T3-05797,maturity,3,15.5,0.65,cloudy,0.25,1548.4,1.44,20.33,63.54,1
T2-05798,panicle_initiation,2,14.0,0.5,heavy_rain,23.02,1552.21,1.36,29.79,80.38,0
T1-05799,heading,1,12.5,0.45,heavy_rain,34.51,1544.68,1.18,29.93,45.42,0
T2-05800,panicle_initiation,2,14.0,0.5,sunny,3.84,1549.28,1.36,24.31,64.0,1
T1-05801,heading,1,12.5,0.45,sunny,22.92,1545.8,0.75,29.99,68.14,0
T1-05802,grain_filling,1,12.5,0.45,heavy_rain,8.05,1555.02,1.42,28.02,92.17,1
T3-05803,grain_filling,3,15.5,0.65,heavy_rain,21.37,1526.45,1.82,25.57,53.4,0
T3-05804,grain_filling,3,15.5,0.65,cloudy,19.92,1543.99,0.68,36.1,42.95,0
T1-05805,seedling,1,12.5,0.45,sunny,22.86,1548.31,0.88,37.21,45.41,0
T2-05806,heading,2,14.0,0.5,sunny,29.67,1519.14,1.63,27.1,48.88,0
T3-05807,seedling,3,15.5,0.65,heavy_rain,36.39,1540.11,1.77,32.95,50.03,0
T3-05808,panicle_initiation,3,15.5,0.65,sunny,22.56,1539.14,1.03,30.27,45.63,0
T1-05809,heading,1,12.5,0.45,heavy_rain,26.97,1551.34,1.86,42.87,16.74,1
T3-05810,seedling,3,15.5,0.65,heavy_rain,29.07,1509.09,1.49,19.23,76.32,0
T3-05811,panicle_initiation,3,15.5,0.65,heavy_rain,28.11,1537.77,0.88,26.64,66.22,0
T2-05812,panicle_initiation,2,14.0,0.5,sunny,24.16,1533.73,1.27,23.89,40.94,0
T1-05813,panicle_initiation,1,12.5,0.45,cloudy,27.65,1532.74,1.89,24.92,58.69,0
T2-05814,heading,2,14.0,0.5,cloudy,30.61,1531.75,1.33,26.5,56.52,0
T1-05815,seedling,1,12.5,0.45,heavy_rain,5.35,1532.47,1.76,22.21,46.1,1
T2-05816,maturity,2,14.0,0.5,heavy_rain,8.96,1554.0,1.42,32.0,69.5,1
T1-05817,tillering,1,12.5,0.45,sunny,9.01,1525.57,1.95,22.95,66.83,0
T1-05818,heading,1,12.5,0.45,sunny,4.94,1540.16,1.12,27.74,72.04,1
T3-05819,grain_filling,3,15.5,0.65,sunny,6.37,1551.94,0.52,32.49,59.96,1
T2-05820,heading,2,14.0,0.5,cloudy,5.09,1540.83,1.99,21.87,50.43,1
T1-05821,heading,1,12.5,0.45,cloudy,23.73,1508.07,1.35,23.09,62.85,0
T2-05822,panicle_initiation,2,14.0,0.5,sunny,6.62,1562.51,1.15,34.36,85.38,1
T3-05823,heading,3,15.5,0.65,sunny,28.06,1530.27,1.79,23.06,42.9,0
T3-05824,seedling,3,15.5,0.65,heavy_rain,35.91,1541.3,1.18,25.06,68.54,0
T3-05825,tillering,3,15.5,0.65,cloudy,15.92,1539.24,0.94,26.18,65.61,0
T1-05826,tillering,1,12.5,0.45,heavy_rain,41.58,1539.5,0.18,29.33,47.66,2
T1-05827,seedling,1,12.5,0.45,heavy_rain,31.88,1524.2,1.69,21.24,43.33,0
T3-05828,tillering,3,15.5,0.65,heavy_rain,13.4,1558.4,1.16,25.96,45.38,0
T2-05829,heading,2,14.0,0.5,cloudy,5.31,1557.59,1.73,29.84,70.46,1
T2-05830,tillering,2,14.0,0.5,cloudy,17.95,1539.73,1.44,26.59,67.33,0
T3-05831,panicle_initiation,3,15.5,0.65,heavy_rain,26.54,1537.35,0.68,31.79,51.65,0
T1-05832,panicle_initiation,1,12.5,0.45,heavy_rain,3.23,1551.58,0.69,26.36,55.69,1
T1-05833,heading,1,12.5,0.45,heavy_rain,3.77,1554.19,0.82,26.03,75.87,1
T2-05834,panicle_initiation,2,14.0,0.5,sunny,2.83,1541.96,0.63,20.27,47.12,1
T3-05835,heading,3,15.5,0.65,sunny,30.02,1523.45,1.65,20.98,44.06,0
T2-05836,tillering,2,14.0,0.5,sunny,2.92,1549.93,1.2,31.39,46.19,1
T1-05837,maturity,1,12.5,0.45,sunny,16.53,1531.09,1.05,32.05,89.31,0
T3-05838,heading,3,15.5,0.65,sunny,33.68,1549.41,1.82,39.53,16.07,1
T3-05839,grain_filling,3,15.5,0.65,cloudy,5.05,1554.17,0.77,30.69,44.03,1
T1-05840,seedling,1,12.5,0.45,sunny,24.19,1541.24,1.96,28.88,60.58,0
T1-05841,maturity,1,12.5,0.45,heavy_rain,43.85,1524.59,0.25,26.19,66.98,2
T3-05842,seedling,3,15.5,0.65,sunny,36.17,1542.09,1.7,29.1,53.11,0
T2-05843,grain_filling,2,14.0,0.5,cloudy,6.74,1549.58,0.72,30.36,43.37,1
T1-05844,grain_filling,1,12.5,0.45,cloudy,21.36,1559.06,1.11,33.17,75.19,0
T2-05845,tillering,2,14.0,0.5,sunny,16.78,1543.33,0.83,27.8,58.28,0
T2-05846,heading,2,14.0,0.5,cloudy,32.17,1551.41,0.88,29.71,39.29,0
T1-05847,seedling,1,12.5,0.45,heavy_rain,10.19,1549.2,0.99,29.49,40.7,1
T1-05848,maturity,1,12.5,0.45,cloudy,11.87,1543.12,0.64,29.51,82.33,0
T3-05849,maturity,3,15.5,0.65,cloudy,11.32,1552.78,1.23,32.08,71.76,0
T2-05850,tillering,2,14.0,0.5,sunny,6.04,1554.84,0.45,20.11,57.74,1
T2-05851,seedling,2,14.0,0.5,sunny,33.95,1551.99,1.19,32.84,59.96,0
T3-05852,panicle_initiation,3,15.5,0.65,sunny,22.49,1517.61,1.25,25.35,73.03,0
T3-05853,panicle_initiation,3,15.5,0.65,heavy_rain,6.92,1554.81,1.66,25.01,76.5,1
T2-05854,maturity,2,14.0,0.5,cloudy,13.37,1503.85,0.96,20.43,79.85,0
T3-05855,grain_filling,3,15.5,0.65,cloudy,16.68,1539.47,1.79,25.52,71.6,0
T2-05856,seedling,2,14.0,0.5,sunny,4.37,1547.02,0.92,35.43,72.63,1
T3-05857,grain_filling,3,15.5,0.65,cloudy,6.65,1556.16,0.65,25.08,70.43,1
T3-05858,grain_filling,3,15.5,0.65,sunny,16.15,1529.67,0.58,22.1,36.81,0
T1-05859,panicle_initiation,1,12.5,0.45,cloudy,7.71,1562.33,1.28,23.34,64.46,1
T2-05860,seedling,2,14.0,0.5,heavy_rain,3.04,1547.94,1.6,31.29,75.68,1
T1-05861,grain_filling,1,12.5,0.45,sunny,26.93,1537.93,0.79,31.77,72.92,0
T1-05862,heading,1,12.5,0.45,cloudy,24.91,1524.38,1.05,25.93,86.15,0
T2-05863,seedling,2,14.0,0.5,cloudy,32.74,1559.2,0.58,37.65,78.95,0
T2-05864,maturity,2,14.0,0.5,heavy_rain,42.52,1558.44,0.24,31.47,62.41,2
T2-05865,grain_filling,2,14.0,0.5,sunny,2.83,1545.29,0.77,30.54,83.8,1
T3-05866,heading,3,15.5,0.65,sunny,28.73,1544.47,1.47,38.22,19.87,1
T2-05867,seedling,2,14.0,0.5,heavy_rain,2.09,1562.26,1.5,22.78,73.56,1
T2-05868,panicle_initiation,2,14.0,0.5,heavy_rain,29.29,1551.94,0.82,27.49,65.65,0
T1-05869,tillering,1,12.5,0.45,heavy_rain,10.92,1514.43,1.21,22.2,82.07,0
T1-05870,heading,1,12.5,0.45,sunny,28.93,1521.52,1.56,19.8,43.02,0
T3-05871,maturity,3,15.5,0.65,heavy_rain,4.12,1527.9,0.69,22.98,60.03,0
T2-05872,heading,2,14.0,0.5,cloudy,27.72,1515.48,1.18,19.56,50.76,0
T1-05873,heading,1,12.5,0.45,sunny,8.01,1547.78,1.59,26.83,50.65,1
T1-05874,tillering,1,12.5,0.45,heavy_rain,5.79,1556.94,1.01,35.03,76.13,1
T1-05875,tillering,1,12.5,0.45,heavy_rain,7.82,1551.12,1.18,32.35,40.85,0
T1-05876,tillering,1,12.5,0.45,cloudy,5.79,1561.9,0.58,33.74,71.62,1
T3-05877,tillering,3,15.5,0.65,cloudy,7.83,1538.91,1.61,32.73,57.43,0
T1-05878,panicle_initiation,1,12.5,0.45,cloudy,19.22,1542.61,1.44,34.12,61.16,0
T2-05879,maturity,2,14.0,0.5,heavy_rain,10.97,1561.12,0.72,29.98,91.42,1
T3-05880,seedling,3,15.5,0.65,sunny,33.18,1530.93,1.04,24.51,84.05,0
T2-05881,tillering,2,14.0,0.5,sunny,13.37,1569.93,0.99,31.97,39.39,0
T3-05882,seedling,3,15.5,0.65,sunny,31.69,1535.36,0.84,20.63,72.65,0
T1-05883,grain_filling,1,12.5,0.45,sunny,9.36,1557.78,1.08,24.73,89.17,1
T1-05884,seedling,1,12.5,0.45,sunny,37.44,1547.08,1.18,30.4,39.26,0
T1-05885,panicle_initiation,1,12.5,0.45,sunny,8.09,1559.27,1.17,35.63,82.33,1
T2-05886,seedling,2,14.0,0.5,cloudy,2.04,1554.69,0.96,34.39,72.83,1
T3-05887,heading,3,15.5,0.65,heavy_rain,28.56,1557.3,1.72,40.53,22.23,1
T3-05888,seedling,3,15.5,0.65,cloudy,3.45,1545.05,1.14,24.2,90.45,1
T1-05889,seedling,1,12.5,0.45,heavy_rain,42.26,1543.15,0.16,26.31,58.41,2
T3-05890,heading,3,15.5,0.65,cloudy,30.28,1555.46,0.46,36.48,27.51,1
T3-05891,heading,3,15.5,0.65,heavy_rain,32.33,1543.34,0.95,34.58,13.63,1
T3-05892,tillering,3,15.5,0.65,sunny,12.71,1540.63,1.32,29.47,61.34,0
T2-05893,maturity,2,14.0,0.5,sunny,8.35,1550.67,1.86,32.57,48.22,0
T2-05894,panicle_initiation,2,14.0,0.5,cloudy,8.73,1538.92,1.59,22.65,56.48,1
T3-05895,panicle_initiation,3,15.5,0.65,cloudy,0.48,1552.76,0.54,26.21,48.76,1
T1-05896,maturity,1,12.5,0.45,cloudy,10.48,1529.32,0.93,21.31,74.58,0
T3-05897,panicle_initiation,3,15.5,0.65,cloudy,23.37,1521.11,0.74,22.59,47.23,0
T1-05898,heading,1,12.5,0.45,cloudy,22.56,1510.31,0.78,21.93,49.67,0
T1-05899,maturity,1,12.5,0.45,heavy_rain,4.63,1548.87,0.89,33.01,47.72,1
T3-05900,seedling,3,15.5,0.65,heavy_rain,28.29,1516.09,1.23,21.96,54.16,0
T2-05901,maturity,2,14.0,0.5,cloudy,11.4,1555.4,0.76,32.03,76.59,0
T2-05902,heading,2,14.0,0.5,heavy_rain,33.24,1557.67,0.97,35.84,25.62,1
T3-05903,tillering,3,15.5,0.65,heavy_rain,5.56,1560.85,1.7,27.69,51.39,1
T2-05904,maturity,2,14.0,0.5,cloudy,4.18,1553.88,1.16,35.09,53.98,1
T2-05905,panicle_initiation,2,14.0,0.5,sunny,26.4,1532.29,0.44,21.78,55.21,0
T2-05906,seedling,2,14.0,0.5,sunny,24.95,1539.55,1.6,27.99,66.71,0
T2-05907,heading,2,14.0,0.5,sunny,34.91,1541.49,0.95,28.55,47.47,0
T3-05908,seedling,3,15.5,0.65,heavy_rain,7.53,1560.53,0.59,34.47,49.51,1
T2-05909,seedling,2,14.0,0.5,cloudy,31.39,1547.51,0.96,25.9,60.4,0
T2-05910,tillering,2,14.0,0.5,heavy_rain,10.66,1513.52,1.44,20.68,47.47,0
T1-05911,tillering,1,12.5,0.45,sunny,14.75,1529.59,1.63,25.47,53.66,0
T1-05912,tillering,1,12.5,0.45,cloudy,4.81,1564.72,1.66,25.55,49.26,1
T3-05913,grain_filling,3,15.5,0.65,heavy_rain,21.18,1550.73,0.62,33.33,75.05,0
T3-05914,grain_filling,3,15.5,0.65,heavy_rain,14.81,1535.59,1.54,29.53,65.39,0
T2-05915,heading,2,14.0,0.5,cloudy,0.03,1548.23,0.47,25.95,69.24,1
T1-05916,grain_filling,1,12.5,0.45,cloudy,7.17,1562.54,0.56,27.85,73.39,1
T3-05917,maturity,3,15.5,0.65,cloudy,7.36,1526.84,1.51,30.28,85.74,0
T2-05918,tillering,2,14.0,0.5,sunny,12.88,1537.86,0.58,28.46,49.14,0
T1-05919,tillering,1,12.5,0.45,sunny,8.06,1533.09,1.33,25.03,51.53,0
T1-05920,panicle_initiation,1,12.5,0.45,sunny,20.21,1560.98,1.07,34.07,62.39,0
T1-05921,maturity,1,12.5,0.45,cloudy,14.2,1525.82,1.42,25.49,86.86,0
T1-05922,maturity,1,12.5,0.45,sunny,4.49,1537.78,1.76,26.32,53.65,0
T1-05923,maturity,1,12.5,0.45,heavy_rain,37.06,1562.04,0.3,35.79,89.8,2
T2-05924,seedling,2,14.0,0.5,heavy_rain,2.87,1545.82,1.28,28.24,70.65,1
T3-05925,grain_filling,3,15.5,0.65,heavy_rain,7.98,1552.06,1.73,25.38,43.83,1
T2-05926,heading,2,14.0,0.5,cloudy,26.56,1522.25,1.01,21.66,37.71,0
T3-05927,panicle_initiation,3,15.5,0.65,cloudy,22.03,1532.32,0.84,29.53,68.31,0
T1-05928,seedling,1,12.5,0.45,cloudy,7.02,1559.82,1.8,35.39,87.5,1
T3-05929,grain_filling,3,15.5,0.65,heavy_rain,21.35,1542.54,0.63,32.41,75.75,0
T3-05930,grain_filling,3,15.5,0.65,cloudy,23.74,1538.93,1.3,32.35,66.01,0
T1-05931,grain_filling,1,12.5,0.45,cloudy,5.92,1537.6,1.84,32.55,66.6,1
T3-05932,heading,3,15.5,0.65,heavy_rain,23.18,1517.7,1.13,19.99,81.04,0
T1-05933,grain_filling,1,12.5,0.45,sunny,21.03,1561.28,1.83,33.34,72.1,0
T2-05934,grain_filling,2,14.0,0.5,cloudy,5.38,1544.45,1.28,30.74,83.89,1
T3-05935,grain_filling,3,15.5,0.65,cloudy,5.08,1546.99,1.82,27.39,77.36,1
T3-05936,grain_filling,3,15.5,0.65,heavy_rain,2.21,1563.94,1.19,30.8,51.68,1
T3-05937,panicle_initiation,3,15.5,0.65,sunny,25.14,1540.96,1.31,26.05,79.39,0
T3-05938,grain_filling,3,15.5,0.65,cloudy,24.18,1547.92,1.43,31.65,47.77,0
T3-05939,panicle_initiation,3,15.5,0.65,cloudy,27.77,1514.39,1.28,19.31,82.27,0
T2-05940,seedling,2,14.0,0.5,heavy_rain,36.03,1545.84,1.06,32.59,55.48,0
T2-05941,tillering,2,14.0,0.5,heavy_rain,44.11,1523.13,0.34,28.8,39.59,2
T2-05942,maturity,2,14.0,0.5,heavy_rain,5.82,1555.05,1.33,27.68,50.82,1
T3-05943,seedling,3,15.5,0.65,sunny,23.5,1535.05,0.57,27.07,41.57,0
T1-05944,seedling,1,12.5,0.45,sunny,6.03,1560.59,1.11,22.55,69.49,1
T2-05945,maturity,2,14.0,0.5,sunny,4.31,1553.19,1.51,26.64,62.2,1
T2-05946,seedling,2,14.0,0.5,heavy_rain,29.81,1515.66,1.89,19.12,84.94,0
T1-05947,panicle_initiation,1,12.5,0.45,sunny,2.92,1557.56,1.44,25.82,51.13,1
T3-05948,grain_filling,3,15.5,0.65,heavy_rain,21.46,1523.55,1.42,26.49,57.01,0
T3-05949,grain_filling,3,15.5,0.65,sunny,22.06,1520.08,0.56,18.95,89.13,0
T1-05950,grain_filling,1,12.5,0.45,cloudy,0.5,1545.39,0.77,24.96,66.74,1
T3-05951,seedling,3,15.5,0.65,cloudy,31.56,1532.07,1.2,20.85,75.94,0
T2-05952,tillering,2,14.0,0.5,cloudy,8.74,1533.97,1.42,31.23,90.87,0
T3-05953,seedling,3,15.5,0.65,heavy_rain,3.37,1566.79,0.77,33.26,88.82,1
T2-05954,grain_filling,2,14.0,0.5,heavy_rain,8.24,1543.82,1.07,30.74,74.23,1
T2-05955,panicle_initiation,2,14.0,0.5,sunny,27.52,1556.27,0.9,32.46,55.07,0
T3-05956,panicle_initiation,3,15.5,0.65,cloudy,18.42,1517.88,1.89,19.82,68.72,0
T3-05957,maturity,3,15.5,0.65,heavy_rain,4.85,1531.06,1.23,26.45,85.76,0
T3-05958,heading,3,15.5,0.65,cloudy,28.06,1551.64,1.32,42.37,21.8,1
T3-05959,grain_filling,3,15.5,0.65,heavy_rain,16.83,1542.57,1.55,28.88,47.83,0
T1-05960,seedling,1,12.5,0.45,heavy_rain,4.23,1547.39,1.81,26.96,85.88,1
T2-05961,seedling,2,14.0,0.5,heavy_rain,47.77,1533.24,0.29,29.73,52.59,2
T1-05962,heading,1,12.5,0.45,cloudy,27.77,1537.42,1.33,27.78,69.23,0
T3-05963,panicle_initiation,3,15.5,0.65,heavy_rain,28.02,1551.37,0.65,31.2,70.07,0
T1-05964,seedling,1,12.5,0.45,cloudy,24.87,1542.57,1.55,25.63,56.13,0
T1-05965,heading,1,12.5,0.45,sunny,28.65,1553.33,1.37,35.9,15.51,1
T1-05966,tillering,1,12.5,0.45,sunny,8.7,1549.71,1.93,31.05,73.22,1
T1-05967,grain_filling,1,12.5,0.45,cloudy,19.1,1535.49,1.51,28.15,84.0,0
T1-05968,maturity,1,12.5,0.45,heavy_rain,46.59,1543.74,0.24,31.68,59.01,2
T2-05969,heading,2,14.0,0.5,heavy_rain,3.95,1561.91,0.6,35.54,39.32,1
T3-05970,grain_filling,3,15.5,0.65,heavy_rain,19.67,1539.18,1.48,22.15,44.0,0
T2-05971,panicle_initiation,2,14.0,0.5,heavy_rain,46.36,1543.73,0.18,31.81,79.9,2
T2-05972,grain_filling,2,14.0,0.5,sunny,24.84,1526.32,0.53,23.03,84.87,0
T2-05973,heading,2,14.0,0.5,cloudy,32.17,1565.56,0.61,35.99,15.33,1
T3-05974,grain_filling,3,15.5,0.65,heavy_rain,12.14,1549.97,1.09,29.79,84.92,0
T3-05975,tillering,3,15.5,0.65,cloudy,10.89,1525.6,2.06,28.04,54.55,0
T1-05976,heading,1,12.5,0.45,sunny,25.36,1543.98,1.75,30.84,82.5,0
T1-05977,grain_filling,1,12.5,0.45,cloudy,24.71,1551.17,1.65,31.74,59.01,0
T3-05978,seedling,3,15.5,0.65,heavy_rain,8.14,1538.2,1.44,22.01,71.02,1
T3-05979,grain_filling,3,15.5,0.65,heavy_rain,20.06,1547.17,1.82,32.55,52.8,0
T3-05980,tillering,3,15.5,0.65,cloudy,12.57,1530.57,0.72,26.32,47.32,0
T1-05981,seedling,1,12.5,0.45,sunny,23.89,1533.98,1.51,30.51,58.37,0
T3-05982,tillering,3,15.5,0.65,cloudy,10.72,1547.55,0.94,34.46,91.0,0
T3-05983,tillering,3,15.5,0.65,cloudy,5.36,1558.8,1.68,24.09,43.73,1
T3-05984,tillering,3,15.5,0.65,heavy_rain,0.0,1556.17,1.63,28.26,45.06,1
T1-05985,maturity,1,12.5,0.45,cloudy,15.36,1523.99,1.53,19.72,49.84,0
T1-05986,heading,1,12.5,0.45,sunny,34.5,1542.16,1.92,28.58,63.74,0
T1-05987,panicle_initiation,1,12.5,0.45,cloudy,21.57,1553.43,0.64,32.9,59.0,0
T1-05988,panicle_initiation,1,12.5,0.45,heavy_rain,25.97,1540.84,1.67,27.08,79.71,0
T1-05989,grain_filling,1,12.5,0.45,sunny,10.65,1551.72,1.8,27.01,52.85,1
T2-05990,seedling,2,14.0,0.5,heavy_rain,5.61,1546.91,1.96,33.07,70.97,1
T1-05991,grain_filling,1,12.5,0.45,cloudy,0.29,1561.72,0.74,25.31,58.74,1
T1-05992,panicle_initiation,1,12.5,0.45,heavy_rain,47.66,1539.06,0.14,33.99,51.04,2
T2-05993,seedling,2,14.0,0.5,cloudy,4.99,1560.56,1.0,20.32,68.44,1
T2-05994,seedling,2,14.0,0.5,cloudy,7.59,1542.38,0.85,29.76,74.7,1
T1-05995,maturity,1,12.5,0.45,heavy_rain,4.21,1558.33,1.91,21.82,40.63,1
T2-05996,tillering,2,14.0,0.5,heavy_rain,13.54,1530.05,1.64,21.74,41.76,0
T2-05997,maturity,2,14.0,0.5,heavy_rain,7.51,1556.4,1.37,30.56,52.74,1
T1-05998,tillering,1,12.5,0.45,heavy_rain,45.06,1554.53,0.38,31.41,70.54,2
T2-05999,heading,2,14.0,0.5,heavy_rain,0.0,1540.95,1.43,22.52,80.49,1
T3-06000,seedling,3,15.5,0.65,cloudy,30.24,1532.03,1.34,25.93,67.5,0
T1-06001,grain_filling,1,12.5,0.45,heavy_rain,48.45,1537.04,0.22,33.63,85.16,2
T1-06002,grain_filling,1,12.5,0.45,sunny,23.14,1540.35,1.41,23.52,79.33,0
T2-06003,seedling,2,14.0,0.5,cloudy,4.37,1540.74,1.08,22.13,86.2,1
T3-06004,heading,3,15.5,0.65,heavy_rain,28.33,1544.68,1.29,33.58,41.87,0
T3-06005,maturity,3,15.5,0.65,cloudy,9.76,1541.41,1.31,33.11,67.18,0
T2-06006,tillering,2,14.0,0.5,heavy_rain,0.97,1561.58,0.53,25.62,68.08,1
T2-06007,seedling,2,14.0,0.5,sunny,3.35,1536.47,1.58,26.06,80.95,1
T1-06008,grain_filling,1,12.5,0.45,sunny,22.63,1547.39,1.32,32.38,70.14,0
T3-06009,panicle_initiation,3,15.5,0.65,heavy_rain,26.9,1526.59,0.66,21.15,56.74,0
T2-06010,panicle_initiation,2,14.0,0.5,heavy_rain,5.89,1559.24,1.58,32.92,61.48,1
T3-06011,panicle_initiation,3,15.5,0.65,sunny,8.21,1546.95,0.96,30.46,75.83,1
T3-06012,tillering,3,15.5,0.65,cloudy,9.06,1545.05,0.92,26.43,57.39,0
T2-06013,heading,2,14.0,0.5,cloudy,27.05,1531.94,1.44,23.94,89.74,0
T3-06014,tillering,3,15.5,0.65,cloudy,0.0,1550.72,1.0,30.81,83.79,1
T3-06015,grain_filling,3,15.5,0.65,cloudy,9.12,1564.75,1.05,22.18,94.71,1
T3-06016,heading,3,15.5,0.65,cloudy,29.4,1522.12,1.73,22.69,67.61,0
T2-06017,seedling,2,14.0,0.5,heavy_rain,5.25,1520.0,0.51,35.57,61.19,1
T1-06018,maturity,1,12.5,0.45,cloudy,3.77,1575.43,0.71,24.95,70.08,1
T3-06019,seedling,3,15.5,0.65,sunny,28.3,1558.15,1.34,31.87,69.59,0
T2-06020,maturity,2,14.0,0.5,heavy_rain,43.31,1553.64,0.33,31.86,76.25,2
T2-06021,maturity,2,14.0,0.5,sunny,9.04,1552.23,0.9,29.65,52.5,0
T3-06022,panicle_initiation,3,15.5,0.65,heavy_rain,25.1,1536.43,1.97,24.04,89.8,0
T1-06023,tillering,1,12.5,0.45,heavy_rain,12.18,1539.14,0.8,36.16,85.08,0
T2-06024,maturity,2,14.0,0.5,cloudy,3.36,1562.02,1.98,28.65,84.56,1
T3-06025,grain_filling,3,15.5,0.65,heavy_rain,17.61,1531.22,0.63,32.47,52.28,0
T3-06026,maturity,3,15.5,0.65,cloudy,1.56,1538.3,1.85,33.44,78.71,1
T3-06027,heading,3,15.5,0.65,sunny,5.04,1556.25,1.88,32.89,61.93,1
T3-06028,panicle_initiation,3,15.5,0.65,sunny,28.52,1538.19,1.49,22.84,80.87,0
T2-06029,seedling,2,14.0,0.5,cloudy,28.79,1562.65,1.86,32.6,82.28,0
T2-06030,panicle_initiation,2,14.0,0.5,cloudy,19.8,1546.55,1.75,29.05,60.45,0
T3-06031,tillering,3,15.5,0.65,cloudy,9.48,1540.49,0.5,37.08,60.41,0
T1-06032,heading,1,12.5,0.45,heavy_rain,29.3,1555.61,1.75,31.97,71.48,0
T3-06033,seedling,3,15.5,0.65,cloudy,25.62,1526.74,0.81,22.4,58.19,0
T2-06034,tillering,2,14.0,0.5,sunny,1.18,1547.61,1.4,34.27,79.44,0
T1-06035,tillering,1,12.5,0.45,cloudy,6.61,1543.87,1.55,27.7,54.02,0
T2-06036,maturity,2,14.0,0.5,heavy_rain,42.22,1535.17,0.31,23.61,64.53,2
T3-06037,panicle_initiation,3,15.5,0.65,cloudy,27.06,1566.93,0.78,34.99,50.18,0
T2-06038,tillering,2,14.0,0.5,heavy_rain,10.86,1533.38,1.84,27.13,78.19,0
T3-06039,heading,3,15.5,0.65,cloudy,29.9,1544.62,1.79,30.28,80.88,0
T2-06040,maturity,2,14.0,0.5,sunny,9.21,1552.17,1.24,26.09,67.59,1
T1-06041,heading,1,12.5,0.45,cloudy,26.03,1545.96,1.39,31.36,84.2,0
T2-06042,panicle_initiation,2,14.0,0.5,sunny,30.65,1550.48,0.76,25.78,64.5,0
T1-06043,grain_filling,1,12.5,0.45,cloudy,25.27,1537.06,1.55,32.94,39.27,0
T2-06044,panicle_initiation,2,14.0,0.5,heavy_rain,45.18,1539.21,0.2,33.01,85.78,2
T2-06045,tillering,2,14.0,0.5,sunny,10.21,1554.38,0.55,30.98,55.58,0
T2-06046,panicle_initiation,2,14.0,0.5,sunny,2.13,1536.36,1.99,26.89,80.44,1
T1-06047,maturity,1,12.5,0.45,sunny,6.11,1558.53,1.91,32.86,43.05,1
T3-06048,panicle_initiation,3,15.5,0.65,sunny,0.48,1547.44,1.52,33.06,45.44,1
T2-06049,heading,2,14.0,0.5,cloudy,29.06,1540.84,1.75,26.31,49.39,0
T2-06050,tillering,2,14.0,0.5,sunny,12.71,1555.0,1.62,34.39,70.8,0
T2-06051,panicle_initiation,2,14.0,0.5,sunny,26.41,1528.64,1.34,33.23,68.94,0
T2-06052,seedling,2,14.0,0.5,heavy_rain,5.13,1562.89,1.34,25.93,52.75,1
T2-06053,grain_filling,2,14.0,0.5,sunny,6.72,1562.52,0.98,21.35,87.66,1
